learner_id,recommendation_count,top_topic,top_action,top_type,top_priority
LEARNER_0835,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0836,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,50.0
LEARNER_0837,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0838,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0839,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0840,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,97.38
LEARNER_0841,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0842,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0843,5,Shor's Algorithm,Review Shor's Algorithm fundamentals,review_weak_topic,93.88
LEARNER_0844,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0845,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,82.53
LEARNER_0846,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0847,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0848,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,54.65
LEARNER_0849,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0850,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,99.47
LEARNER_0851,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0852,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0853,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0854,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0855,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0856,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0857,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0858,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0859,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,53.92
LEARNER_0860,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_0861,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0862,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,81.62
LEARNER_0863,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0864,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0865,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0866,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0867,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0868,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0869,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,97.38
LEARNER_0870,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,50.1
LEARNER_0871,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0872,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0873,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0874,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0875,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0876,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0877,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0878,5,Entanglement,Attempt an advanced quantum algorithm challenge in Entanglement,attempt_challenge,56.08
LEARNER_0879,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0880,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,82.92
LEARNER_0881,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0882,5,Quantum Measurement,Reinforce prerequisite concept: Quantum Measurement,reinforce_prerequisite,100.0
LEARNER_0883,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0884,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0885,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0886,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0887,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0888,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0889,5,Entanglement,Practice targeted exercises in Entanglement,practice_developing_topic,82.03
LEARNER_0890,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0891,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0892,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0893,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0894,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0895,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,83.53
LEARNER_0896,5,Bell States,Review Bell States fundamentals,review_weak_topic,100.0
LEARNER_0897,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0898,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,81.85
LEARNER_0899,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0900,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0901,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0902,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0903,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0904,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0905,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0906,5,Quantum Circuits,Practice targeted exercises in Quantum Circuits,practice_developing_topic,77.0
LEARNER_0907,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0908,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0909,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0910,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0911,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0912,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0913,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0914,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0915,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0916,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,54.75
LEARNER_0917,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0918,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0919,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0920,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0921,5,Shor's Algorithm,Review Shor's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0922,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0923,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0924,5,Quantum Gates,Practice targeted exercises in Quantum Gates,practice_developing_topic,76.58
LEARNER_0925,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0926,5,Grover's Algorithm,Review Grover's Algorithm fundamentals,review_weak_topic,100.0
LEARNER_0927,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0928,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,81.88
LEARNER_0929,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0930,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0931,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0932,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0933,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0934,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0935,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0936,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0937,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0938,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0939,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0940,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0941,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0942,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0943,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0944,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0945,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0946,5,Bell States,Practice targeted exercises in Bell States,practice_developing_topic,76.85
LEARNER_0947,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0948,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0949,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0950,5,Shor's Algorithm,Practice targeted exercises in Shor's Algorithm,practice_developing_topic,82.1
LEARNER_0951,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0952,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0953,5,Quantum Circuits,Review Quantum Circuits fundamentals,review_weak_topic,100.0
LEARNER_0954,5,Qubits,Reinforce prerequisite concept: Qubits,reinforce_prerequisite,100.0
LEARNER_0955,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0956,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0957,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0958,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0959,5,Grover's Algorithm,Slow down and reinforce core fundamentals starting with Grover's Algorithm,slow_down_reinforce,100.0
LEARNER_0960,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,96.4
LEARNER_0961,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0962,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0963,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0964,5,Quantum Gates,Practice targeted exercises in Quantum Gates,practice_developing_topic,82.33
LEARNER_0965,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0966,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0967,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,95.35
LEARNER_0968,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0969,5,Quantum Circuits,Reinforce prerequisite concept: Quantum Circuits,reinforce_prerequisite,100.0
LEARNER_0970,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0971,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0972,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0973,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0974,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0975,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0976,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,99.58
LEARNER_0977,5,Entanglement,Reinforce prerequisite concept: Entanglement,reinforce_prerequisite,100.0
LEARNER_0978,5,Grover's Algorithm,Reinforce prerequisite concept: Grover's Algorithm,reinforce_prerequisite,100.0
LEARNER_0979,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,82.97
LEARNER_0980,5,Grover's Algorithm,Practice targeted exercises in Grover's Algorithm,practice_developing_topic,81.53
LEARNER_0981,5,Grover's Algorithm,Attempt an advanced quantum algorithm challenge in Grover's Algorithm,attempt_challenge,55.95
LEARNER_0982,5,Bell States,Reinforce prerequisite concept: Bell States,reinforce_prerequisite,100.0
LEARNER_0983,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0984,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0985,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0986,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0987,5,Shor's Algorithm,Attempt an advanced quantum algorithm challenge in Shor's Algorithm,attempt_challenge,53.12
LEARNER_0988,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0989,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0990,5,Superposition,Reinforce prerequisite concept: Superposition,reinforce_prerequisite,100.0
LEARNER_0991,5,Quantum Gates,Reinforce prerequisite concept: Quantum Gates,reinforce_prerequisite,100.0
LEARNER_0992,5,Quantum Gates,Practice targeted exercises in Quantum Gates,practice_developing_topic,76.67
LEARNER_0993,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0994,5,Entanglement,Review Entanglement fundamentals,review_weak_topic,100.0
LEARNER_0995,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0996,5,Superposition,Review Superposition fundamentals,review_weak_topic,100.0
LEARNER_0997,5,Qubits,Review Qubits fundamentals,review_weak_topic,100.0
LEARNER_0998,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
LEARNER_0999,5,Quantum Measurement,Review Quantum Measurement fundamentals,review_weak_topic,100.0
LEARNER_1000,5,Quantum Gates,Review Quantum Gates fundamentals,review_weak_topic,100.0
